participant_id,Label,GrayVol,SurfArea,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
72000085,rh_lateraloccipital,19696.0,5796.0,2.686,0.747,0.141,0.031,119.0,10.2
72000085,rh_lateralorbitofrontal,7913.0,2462.0,2.967,0.768,0.139,0.043,43.0,6.6
72000085,rh_lingual,10889.0,3372.0,2.68,0.755,0.15,0.038,66.0,6.8
72000085,rh_medialorbitofrontal,6763.0,2164.0,2.745,0.856,0.137,0.042,41.0,5.0
72000085,rh_middletemporal,13586.0,3350.0,3.045,0.768,0.116,0.026,53.0,4.8
72000085,rh_parahippocampal,1841.0,561.0,2.783,0.746,0.086,0.023,5.0,0.8
72000085,rh_paracentral,5561.0,1738.0,2.853,0.561,0.112,0.024,23.0,2.4
72000085,rh_parsopercularis,4705.0,1256.0,3.055,0.57,0.117,0.026,22.0,1.9
72000085,rh_parsorbitalis,4030.0,789.0,3.446,0.803,0.16,0.042,18.0,1.8
72000085,rh_parstriangularis,4628.0,1285.0,2.88,0.607,0.113,0.022,18.0,1.6
72000085,rh_pericalcarine,2786.0,1401.0,2.0,0.524,0.129,0.026,19.0,2.1
72000085,rh_postcentral,13694.0,4926.0,2.314,0.772,0.118,0.027,86.0,8.1
72000085,rh_posteriorcingulate,5704.0,1575.0,2.929,1.009,0.132,0.031,31.0,2.9
72000085,rh_precentral,17119.0,5396.0,2.702,0.641,0.107,0.022,72.0,7.1
72000085,rh_precuneus,14596.0,4289.0,2.866,0.737,0.116,0.025,63.0,6.3
72000085,rh_rostralanteriorcingulate,2272.0,417.0,3.694,0.903,0.103,0.024,4.0,0.6
72000085,rh_rostralmiddlefrontal,21046.0,5675.0,2.886,0.698,0.139,0.036,113.0,11.2
72000085,rh_superiorfrontal,26511.0,6647.0,3.139,0.776,0.129,0.032,114.0,11.8
72000085,rh_superiorparietal,20032.0,6033.0,2.568,0.712,0.131,0.03,133.0,9.8
72000085,rh_superiortemporal,14568.0,3714.0,3.207,0.766,0.118,0.026,54.0,5.9
72000085,rh_supramarginal,15862.0,4420.0,2.901,0.769,0.118,0.025,73.0,6.5
72000085,rh_frontalpole,1619.0,249.0,3.864,1.019,0.157,0.053,8.0,0.8
72000085,rh_temporalpole,2583.0,401.0,3.948,0.884,0.166,0.058,10.0,1.2
72000085,rh_transversetemporal,1343.0,359.0,3.015,0.712,0.128,0.027,6.0,0.5
72000085,rh_insula,8463.0,2021.0,3.703,0.857,0.104,0.026,22.0,3.0
72000086,lh_bankssts,3255.0,1074.0,2.757,0.59,0.097,0.017,10.0,1.1
72000086,lh_caudalanteriorcingulate,2093.0,613.0,2.74,0.81,0.119,0.022,10.0,0.8
72000086,lh_caudalmiddlefrontal,11912.0,3180.0,3.095,0.713,0.112,0.027,41.0,5.0
72000086,lh_cuneus,4413.0,1524.0,2.394,0.652,0.16,0.039,31.0,3.4
72000086,lh_entorhinal,1684.0,430.0,2.874,0.784,0.16,0.06,9.0,1.0
72000086,lh_fusiform,10506.0,3116.0,2.612,0.724,0.127,0.033,64.0,5.4
72000086,lh_inferiorparietal,19447.0,6420.0,2.54,0.78,0.127,0.032,123.0,13.0
72000086,lh_inferiortemporal,13263.0,3490.0,2.787,0.845,0.131,0.035,62.0,6.8
72000086,lh_isthmuscingulate,3816.0,1115.0,2.45,1.012,0.121,0.035,21.0,1.9
72000086,lh_lateraloccipital,16451.0,5790.0,2.234,0.715,0.142,0.038,128.0,13.5
72000086,lh_lateralorbitofrontal,10817.0,3217.0,2.876,0.798,0.137,0.04,59.0,6.7
72000086,lh_lingual,7364.0,2692.0,2.288,0.661,0.143,0.038,67.0,5.1
72000086,lh_medialorbitofrontal,6799.0,2182.0,2.639,0.898,0.127,0.037,37.0,4.4
72000086,lh_middletemporal,15527.0,3702.0,3.127,0.858,0.132,0.037,87.0,7.9
72000086,lh_parahippocampal,2040.0,664.0,2.624,0.647,0.104,0.027,23.0,1.0
72000086,lh_paracentral,4824.0,1385.0,2.789,0.745,0.128,0.033,24.0,2.2
72000086,lh_parsopercularis,7172.0,2603.0,2.496,0.769,0.119,0.033,45.0,5.0
72000086,lh_parsorbitalis,3099.0,858.0,2.862,0.709,0.126,0.032,16.0,1.5
72000086,lh_parstriangularis,6023.0,2028.0,2.644,0.78,0.118,0.035,30.0,4.2
72000086,lh_pericalcarine,3296.0,1341.0,2.199,0.629,0.138,0.037,28.0,2.5
72000086,lh_postcentral,14336.0,5558.0,2.195,0.687,0.12,0.031,99.0,10.3
72000086,lh_posteriorcingulate,4405.0,1305.0,2.693,0.914,0.136,0.033,26.0,2.7
72000086,lh_precentral,17789.0,5736.0,2.739,0.662,0.11,0.028,79.0,9.7
72000086,lh_precuneus,13884.0,4400.0,2.631,0.746,0.14,0.035,97.0,8.7
72000086,lh_rostralanteriorcingulate,4549.0,1244.0,3.148,0.849,0.138,0.04,21.0,3.1
72000086,lh_rostralmiddlefrontal,25177.0,7551.0,2.733,0.78,0.128,0.034,143.0,14.5
72000086,lh_superiorfrontal,34427.0,8753.0,3.211,0.732,0.118,0.029,132.0,13.9
72000086,lh_superiorparietal,25611.0,8144.0,2.565,0.737,0.122,0.028,138.0,13.3
72000086,lh_superiortemporal,18944.0,5461.0,2.86,0.751,0.109,0.026,90.0,8.5
72000086,lh_supramarginal,18952.0,6037.0,2.694,0.761,0.126,0.033,113.0,11.4
72000086,lh_frontalpole,1965.0,308.0,3.707,0.878,0.141,0.039,6.0,0.6
72000086,lh_temporalpole,3412.0,691.0,3.246,0.879,0.139,0.047,16.0,1.5
72000086,lh_transversetemporal,1989.0,660.0,2.623,0.486,0.131,0.033,14.0,1.3
72000086,lh_insula,9461.0,2456.0,3.389,0.861,0.121,0.037,35.0,5.0
72000086,rh_bankssts,1845.0,715.0,2.688,0.411,0.06,0.007,2.0,0.4
72000086,rh_caudalanteriorcingulate,3549.0,987.0,2.695,0.996,0.131,0.029,21.0,1.8
72000086,rh_caudalmiddlefrontal,11086.0,2994.0,3.002,0.729,0.116,0.025,47.0,4.5
72000086,rh_cuneus,6403.0,2013.0,2.678,0.667,0.155,0.04,41.0,4.1
72000086,rh_entorhinal,2077.0,419.0,3.272,0.896,0.133,0.043,7.0,0.9
72000086,rh_fusiform,10763.0,3102.0,2.721,0.775,0.138,0.033,57.0,5.7
72000086,rh_inferiorparietal,22174.0,7334.0,2.713,0.855,0.132,0.036,145.0,17.4
72000086,rh_inferiortemporal,16253.0,3925.0,2.976,0.908,0.125,0.03,83.0,6.1
72000086,rh_isthmuscingulate,4120.0,1173.0,2.553,1.15,0.104,0.023,17.0,1.5
72000086,rh_lateraloccipital,24530.0,7920.0,2.447,0.722,0.135,0.032,151.0,14.2
72000086,rh_lateralorbitofrontal,10960.0,3134.0,2.948,0.8,0.139,0.044,62.0,7.6
72000086,rh_lingual,7390.0,2529.0,2.41,0.699,0.134,0.035,50.0,4.9
72000086,rh_medialorbitofrontal,8508.0,2482.0,2.873,0.82,0.132,0.038,49.0,5.3
72000086,rh_middletemporal,17743.0,4725.0,3.055,0.773,0.11,0.025,80.0,6.3
72000086,rh_parahippocampal,1690.0,518.0,2.623,0.798,0.1,0.029,7.0,0.7
72000086,rh_paracentral,5594.0,1723.0,2.838,0.646,0.108,0.026,24.0,2.3
72000086,rh_parsopercularis,5749.0,1806.0,2.792,0.568,0.115,0.024,28.0,2.4
72000086,rh_parsorbitalis,4340.0,1007.0,2.874,0.837,0.155,0.047,26.0,2.5
72000086,rh_parstriangularis,7328.0,1968.0,2.937,0.652,0.123,0.027,36.0,2.6
72000086,rh_pericalcarine,3700.0,1589.0,2.179,0.614,0.125,0.029,27.0,2.8
72000086,rh_postcentral,13161.0,5123.0,2.23,0.687,0.117,0.03,80.0,8.9
72000086,rh_posteriorcingulate,5820.0,1596.0,3.001,1.114,0.125,0.032,29.0,3.1
72000086,rh_precentral,20390.0,6142.0,2.854,0.651,0.106,0.023,73.0,8.3
72000086,rh_precuneus,15221.0,4313.0,2.845,0.787,0.117,0.025,64.0,6.6
72000086,rh_rostralanteriorcingulate,3232.0,775.0,3.29,0.636,0.133,0.034,13.0,1.4
72000086,rh_rostralmiddlefrontal,22114.0,6408.0,2.67,0.719,0.13,0.032,116.0,11.9
72000086,rh_superiorfrontal,30080.0,7634.0,3.071,0.781,0.126,0.033,129.0,13.4
72000086,rh_superiorparietal,24892.0,7503.0,2.686,0.727,0.125,0.027,128.0,11.4
72000086,rh_superiortemporal,12976.0,3881.0,2.738,0.64,0.088,0.019,55.0,4.8
72000086,rh_supramarginal,11638.0,3427.0,2.985,0.671,0.119,0.025,60.0,4.8
72000086,rh_frontalpole,1702.0,318.0,3.277,0.912,0.19,0.053,11.0,1.0
72000086,rh_temporalpole,3055.0,619.0,3.403,0.874,0.136,0.039,11.0,1.2
72000086,rh_transversetemporal,443.0,168.0,2.686,0.397,0.077,0.013,1.0,0.1
72000086,rh_insula,8536.0,2212.0,3.399,0.892,0.109,0.029,24.0,3.7
72000087,lh_bankssts,1490.0,783.0,2.189,0.674,0.14,0.039,8.0,1.5
72000087,lh_caudalanteriorcingulate,1644.0,435.0,3.157,0.775,0.118,0.029,5.0,0.7
72000087,lh_caudalmiddlefrontal,5245.0,2060.0,2.282,0.726,0.169,0.059,44.0,6.5
72000087,lh_cuneus,3586.0,1179.0,2.366,0.701,0.185,0.072,31.0,4.5
72000087,lh_entorhinal,1131.0,289.0,2.405,0.927,0.167,0.072,8.0,0.8
72000087,lh_fusiform,9210.0,3019.0,2.411,0.74,0.185,0.072,76.0,10.6
72000087,lh_inferiorparietal,8463.0,3520.0,2.101,0.697,0.175,0.063,75.0,12.6
72000087,lh_inferiortemporal,9746.0,3435.0,2.351,0.792,0.168,0.062,59.0,10.2
72000087,lh_isthmuscingulate,2738.0,851.0,2.736,0.823,0.142,0.041,12.0,1.9
72000087,lh_lateraloccipital,11910.0,3959.0,2.385,0.68,0.175,0.063,71.0,13.4
72000087,lh_lateralorbitofrontal,2764.0,992.0,2.577,0.841,0.119,0.044,10.0,2.6
72000087,lh_lingual,3493.0,1498.0,2.165,0.76,0.203,0.109,45.0,5.2
72000087,lh_medialorbitofrontal,3879.0,1050.0,3.039,0.934,0.139,0.042,19.0,1.8
72000087,lh_middletemporal,7354.0,2334.0,2.455,0.793,0.164,0.063,46.0,7.3
72000087,lh_parahippocampal,1551.0,634.0,2.175,0.69,0.173,0.058,12.0,1.9
72000087,lh_paracentral,4907.0,1285.0,2.74,0.975,0.164,0.056,21.0,3.5
72000087,lh_parsopercularis,3493.0,1134.0,2.541,0.744,0.123,0.038,13.0,2.1
72000087,lh_parsorbitalis,968.0,365.0,2.027,0.835,0.159,0.117,8.0,2.7
72000087,lh_parstriangularis,3408.0,1079.0,2.536,0.719,0.16,0.052,22.0,2.7
72000087,lh_pericalcarine,1653.0,609.0,2.654,0.669,0.151,0.05,8.0,1.8
72000087,lh_postcentral,13332.0,5373.0,2.276,0.634,0.14,0.045,73.0,13.6
72000087,lh_posteriorcingulate,2924.0,852.0,2.877,0.764,0.147,0.041,12.0,1.9
72000087,lh_precentral,16450.0,6150.0,2.473,0.764,0.144,0.049,93.0,15.4
72000087,lh_precuneus,6347.0,2020.0,2.659,0.836,0.135,0.043,25.0,4.5
72000087,lh_rostralanteriorcingulate,1506.0,433.0,2.763,1.106,0.11,0.033,5.0,0.8
72000087,lh_rostralmiddlefrontal,10724.0,3385.0,2.609,0.82,0.181,0.066,64.0,11.9
72000087,lh_superiorfrontal,22368.0,5841.0,2.935,0.945,0.161,0.059,110.0,17.9
72000087,lh_superiorparietal,12599.0,5391.0,2.026,0.67,0.175,0.067,119.0,18.3
72000087,lh_superiortemporal,6596.0,2506.0,2.206,0.687,0.132,0.045,39.0,5.5
72000087,lh_supramarginal,14910.0,5217.0,2.387,0.787,0.152,0.051,98.0,13.7
72000087,lh_frontalpole,775.0,165.0,2.677,1.13,0.164,0.052,3.0,0.3
72000087,lh_temporalpole,2248.0,544.0,2.809,0.949,0.179,0.056,9.0,1.4
72000087,lh_transversetemporal,741.0,297.0,2.399,0.689,0.106,0.022,2.0,0.4
72000087,lh_insula,6048.0,1746.0,2.926,0.947,0.113,0.034,17.0,3.3
72000087,rh_bankssts,1776.0,934.0,1.971,0.551,0.145,0.041,13.0,2.3
72000087,rh_caudalanteriorcingulate,1398.0,499.0,2.624,0.722,0.131,0.034,8.0,0.8
72000087,rh_caudalmiddlefrontal,7035.0,2214.0,2.618,0.706,0.142,0.048,32.0,5.4
72000087,rh_cuneus,2608.0,692.0,2.838,0.804,0.163,0.054,9.0,1.9
72000087,rh_entorhinal,1086.0,342.0,2.439,0.874,0.182,0.072,7.0,1.6
72000087,rh_fusiform,5931.0,1755.0,2.448,0.857,0.16,0.057,29.0,5.6
72000087,rh_inferiorparietal,11562.0,4761.0,2.064,0.737,0.171,0.061,130.0,17.3
72000087,rh_inferiortemporal,7872.0,2482.0,2.604,0.803,0.156,0.053,49.0,7.3
72000087,rh_isthmuscingulate,3341.0,850.0,2.667,0.97,0.143,0.046,17.0,2.0
72000087,rh_lateraloccipital,8108.0,2469.0,2.461,0.782,0.184,0.067,46.0,8.6
72000087,rh_lateralorbitofrontal,4814.0,1846.0,2.326,0.806,0.136,0.046,35.0,4.5
72000087,rh_lingual,3267.0,1305.0,2.268,0.714,0.195,0.063,25.0,4.3
72000087,rh_medialorbitofrontal,6234.0,1666.0,2.972,0.935,0.135,0.042,24.0,3.6
72000087,rh_middletemporal,11838.0,3343.0,2.618,0.798,0.156,0.053,70.0,8.9
72000087,rh_parahippocampal,804.0,344.0,2.021,0.743,0.131,0.043,4.0,0.8
72000087,rh_paracentral,4320.0,1446.0,2.587,0.683,0.138,0.04,17.0,3.2
72000087,rh_parsopercularis,5113.0,1657.0,2.572,0.756,0.14,0.048,26.0,3.8
72000087,rh_parsorbitalis,2845.0,759.0,2.726,0.793,0.189,0.071,14.0,2.6
72000087,rh_parstriangularis,4713.0,1304.0,2.666,0.779,0.13,0.046,20.0,3.1
72000087,rh_pericalcarine,1320.0,417.0,2.698,0.81,0.122,0.034,4.0,0.7
72000087,rh_postcentral,12209.0,4642.0,2.137,0.75,0.143,0.047,76.0,11.8
72000087,rh_posteriorcingulate,3322.0,962.0,2.695,0.837,0.136,0.039,12.0,2.2
72000087,rh_precentral,12106.0,4960.0,2.275,0.673,0.136,0.043,71.0,12.0
72000087,rh_precuneus,11071.0,3138.0,2.699,0.837,0.168,0.057,54.0,9.8
72000087,rh_rostralanteriorcingulate,1717.0,436.0,2.961,0.924,0.132,0.04,6.0,1.0
72000087,rh_rostralmiddlefrontal,14205.0,4579.0,2.638,0.797,0.17,0.061,83.0,14.1
72000087,rh_superiorfrontal,23893.0,6243.0,2.923,0.893,0.153,0.054,112.0,17.3
72000087,rh_superiorparietal,11614.0,4243.0,2.264,0.72,0.155,0.057,80.0,12.7
72000087,rh_superiortemporal,8981.0,2982.0,2.449,0.719,0.134,0.042,40.0,7.0
72000087,rh_supramarginal,8632.0,3251.0,2.361,0.692,0.132,0.042,46.0,7.5
72000087,rh_frontalpole,2500.0,404.0,3.517,0.937,0.181,0.07,9.0,1.3
72000087,rh_temporalpole,1999.0,434.0,2.893,0.93,0.188,0.082,11.0,1.5
72000087,rh_transversetemporal,858.0,307.0,2.487,0.565,0.17,0.048,8.0,0.9
72000087,rh_insula,6659.0,2112.0,2.947,0.97,0.131,0.039,31.0,4.7
72000088,lh_bankssts,4200.0,1367.0,2.85,0.5,0.098,0.017,14.0,1.5
72000088,lh_caudalanteriorcingulate,3008.0,817.0,3.098,0.515,0.132,0.029,13.0,1.3
72000088,lh_caudalmiddlefrontal,9485.0,2775.0,2.83,0.591,0.109,0.025,41.0,3.9
72000088,lh_cuneus,4307.0,1613.0,2.324,0.685,0.146,0.037,35.0,3.5
72000088,lh_entorhinal,2233.0,507.0,3.241,0.857,0.126,0.04,7.0,0.9
72000088,lh_fusiform,10927.0,2904.0,2.994,0.695,0.124,0.027,48.0,4.4
72000088,lh_inferiorparietal,17242.0,4931.0,2.921,0.624,0.116,0.024,83.0,6.9
72000088,lh_inferiortemporal,15534.0,3921.0,3.15,0.725,0.113,0.026,65.0,6.1
72000088,lh_isthmuscingulate,4364.0,1250.0,2.774,1.014,0.112,0.022,20.0,1.7
72000088,lh_lateraloccipital,16047.0,5606.0,2.425,0.654,0.13,0.029,112.0,10.0
72000088,lh_lateralorbitofrontal,9296.0,2568.0,3.268,0.726,0.133,0.033,43.0,4.9
72000088,lh_lingual,7786.0,2467.0,2.583,0.736,0.135,0.031,51.0,4.5
72000088,lh_medialorbitofrontal,7644.0,2208.0,2.903,0.784,0.121,0.037,39.0,4.2
72000088,lh_middletemporal,16210.0,4055.0,3.159,0.653,0.113,0.025,64.0,5.8
72000088,lh_parahippocampal,2349.0,631.0,3.072,0.723,0.104,0.026,8.0,0.8
72000088,lh_paracentral,4240.0,1254.0,2.805,0.647,0.111,0.023,18.0,1.7
72000088,lh_parsopercularis,4412.0,1445.0,2.794,0.601,0.106,0.026,18.0,2.1
72000088,lh_parsorbitalis,2732.0,648.0,3.149,0.697,0.122,0.033,12.0,1.0
72000088,lh_parstriangularis,4661.0,1400.0,2.822,0.673,0.116,0.028,26.0,2.2
72000088,lh_pericalcarine,2817.0,1360.0,2.151,0.548,0.129,0.028,22.0,2.0
72000088,lh_postcentral,13244.0,4513.0,2.463,0.715,0.115,0.023,75.0,6.0
72000088,lh_posteriorcingulate,4044.0,1290.0,2.746,0.717,0.118,0.027,24.0,2.1
72000088,lh_precentral,15447.0,5064.0,2.683,0.589,0.102,0.02,59.0,6.1
72000088,lh_precuneus,13224.0,4160.0,2.816,0.665,0.113,0.023,69.0,5.9
72000088,lh_rostralanteriorcingulate,3033.0,703.0,3.476,0.682,0.117,0.027,11.0,1.0
72000088,lh_rostralmiddlefrontal,23964.0,7423.0,2.754,0.614,0.13,0.032,142.0,14.0
72000088,lh_superiorfrontal,28384.0,7676.0,3.054,0.663,0.121,0.028,122.0,11.6
72000088,lh_superiorparietal,21067.0,6542.0,2.585,0.668,0.126,0.027,131.0,10.5
72000088,lh_superiortemporal,15129.0,3885.0,3.327,0.739,0.106,0.023,55.0,5.2
72000088,lh_supramarginal,16227.0,4667.0,2.967,0.601,0.127,0.026,82.0,7.5
72000088,lh_frontalpole,1408.0,277.0,3.26,0.611,0.133,0.033,7.0,0.5
72000088,lh_temporalpole,3240.0,544.0,3.843,0.777,0.131,0.034,8.0,1.0
72000088,lh_transversetemporal,1413.0,422.0,3.055,0.529,0.141,0.028,8.0,0.6
72000088,lh_insula,9159.0,2412.0,3.657,0.837,0.105,0.027,25.0,3.8
72000088,rh_bankssts,2139.0,701.0,3.015,0.465,0.069,0.011,3.0,0.5
72000088,rh_caudalanteriorcingulate,1584.0,525.0,2.641,0.689,0.109,0.02,9.0,0.6
72000088,rh_caudalmiddlefrontal,6082.0,2073.0,2.574,0.557,0.111,0.022,29.0,2.8
72000088,rh_cuneus,4913.0,1895.0,2.313,0.572,0.145,0.036,37.0,3.8
72000088,rh_entorhinal,2671.0,499.0,3.61,0.858,0.118,0.036,7.0,0.8
72000088,rh_fusiform,12238.0,3306.0,2.997,0.626,0.119,0.026,57.0,5.0
72000088,rh_inferiorparietal,24188.0,6913.0,2.847,0.643,0.11,0.023,108.0,9.2
72000088,rh_inferiortemporal,14602.0,3744.0,3.13,0.789,0.115,0.027,60.0,5.8
72000088,rh_isthmuscingulate,3797.0,1108.0,2.654,1.04,0.126,0.027,26.0,1.7
72000088,rh_lateraloccipital,16004.0,5387.0,2.521,0.66,0.126,0.028,99.0,8.4
72000088,rh_lateralorbitofrontal,9943.0,3007.0,2.992,0.677,0.131,0.035,56.0,6.1
72000088,rh_lingual,7375.0,2891.0,2.304,0.633,0.141,0.034,53.0,5.7
72000088,rh_medialorbitofrontal,8287.0,2336.0,3.028,0.868,0.122,0.033,45.0,3.8
72000088,rh_middletemporal,14356.0,3791.0,3.103,0.7,0.117,0.024,59.0,5.4
72000088,rh_parahippocampal,1959.0,609.0,2.809,0.622,0.088,0.019,15.0,0.7
72000088,rh_paracentral,4359.0,1341.0,2.935,0.564,0.106,0.021,15.0,1.7
72000088,rh_parsopercularis,4415.0,1425.0,2.827,0.461,0.097,0.019,20.0,1.5
72000088,rh_parsorbitalis,3903.0,875.0,3.354,0.681,0.143,0.034,16.0,1.6
72000088,rh_parstriangularis,5678.0,1755.0,2.696,0.604,0.114,0.024,28.0,2.2
72000088,rh_pericalcarine,3165.0,1773.0,2.067,0.572,0.111,0.022,19.0,2.4
72000088,rh_postcentral,12464.0,4711.0,2.24,0.705,0.105,0.019,76.0,5.5
72000088,rh_posteriorcingulate,3551.0,1092.0,2.793,0.977,0.108,0.024,18.0,1.4
72000088,rh_precentral,16515.0,5379.0,2.613,0.606,0.104,0.018,79.0,6.0
72000088,rh_precuneus,16159.0,4648.0,3.044,0.639,0.115,0.024,67.0,6.6
72000088,rh_rostralanteriorcingulate,1473.0,422.0,3.246,0.724,0.101,0.018,5.0,0.5
72000088,rh_rostralmiddlefrontal,24847.0,7432.0,2.599,0.707,0.132,0.032,141.0,13.6
72000088,rh_superiorfrontal,27837.0,7188.0,3.105,0.726,0.121,0.029,117.0,11.3
72000088,rh_superiorparietal,20586.0,6373.0,2.59,0.683,0.114,0.023,102.0,8.8
72000088,rh_superiortemporal,14044.0,3508.0,3.336,0.668,0.098,0.021,47.0,4.5
72000088,rh_supramarginal,10722.0,3277.0,2.89,0.606,0.116,0.025,48.0,4.6
72000088,rh_frontalpole,1803.0,367.0,3.608,0.612,0.166,0.04,8.0,0.6
72000088,rh_temporalpole,2926.0,603.0,3.647,0.826,0.155,0.047,11.0,1.2
72000088,rh_transversetemporal,1138.0,338.0,3.134,0.528,0.165,0.033,7.0,0.8
72000088,rh_insula,8237.0,2212.0,3.507,0.905,0.108,0.024,27.0,3.0
72000089,lh_bankssts,2685.0,991.0,2.584,0.433,0.096,0.019,15.0,1.1
72000089,lh_caudalanteriorcingulate,2083.0,589.0,2.71,0.948,0.117,0.023,10.0,0.8
72000089,lh_caudalmiddlefrontal,6513.0,2065.0,2.654,0.667,0.116,0.032,35.0,4.2
72000089,lh_cuneus,4091.0,1726.0,2.098,0.608,0.141,0.036,36.0,3.4
72000089,lh_entorhinal,1826.0,312.0,3.836,0.721,0.098,0.026,4.0,0.4
72000089,lh_fusiform,11853.0,3403.0,2.853,0.674,0.14,0.036,71.0,6.8
72000089,lh_inferiorparietal,15861.0,4541.0,2.777,0.779,0.124,0.029,94.0,7.4
72000089,lh_inferiortemporal,11438.0,2997.0,3.039,0.761,0.126,0.029,51.0,4.6
72000089,lh_isthmuscingulate,3990.0,1096.0,2.625,1.061,0.114,0.028,20.0,1.6
72000089,lh_lateraloccipital,15397.0,5528.0,2.277,0.671,0.129,0.03,109.0,9.4
72000089,lh_lateralorbitofrontal,9116.0,2603.0,3.179,0.662,0.135,0.037,45.0,5.6
72000089,lh_lingual,7423.0,2930.0,2.21,0.665,0.14,0.034,58.0,5.1
72000089,lh_medialorbitofrontal,8210.0,2222.0,3.105,0.75,0.124,0.033,39.0,4.1
72000089,lh_middletemporal,12908.0,3358.0,3.02,0.714,0.122,0.027,66.0,5.1
72000089,lh_parahippocampal,2244.0,646.0,2.907,0.813,0.081,0.019,8.0,0.7
72000089,lh_paracentral,3889.0,1241.0,2.672,0.57,0.111,0.024,15.0,1.6
72000089,lh_parsopercularis,6632.0,1963.0,2.85,0.587,0.104,0.026,31.0,2.5
72000089,lh_parsorbitalis,3219.0,741.0,3.14,0.731,0.131,0.033,17.0,1.3
72000089,lh_parstriangularis,4296.0,1312.0,2.836,0.668,0.121,0.027,23.0,1.9
72000089,lh_pericalcarine,2139.0,1388.0,1.766,0.463,0.129,0.032,26.0,2.7
72000089,lh_postcentral,10709.0,4277.0,2.128,0.674,0.108,0.027,72.0,6.8
72000089,lh_posteriorcingulate,2991.0,999.0,2.646,0.967,0.109,0.02,16.0,1.3
72000089,lh_precentral,12939.0,4443.0,2.559,0.579,0.103,0.023,55.0,6.1
72000089,lh_precuneus,13579.0,4225.0,2.676,0.701,0.124,0.029,77.0,7.8
72000089,lh_rostralanteriorcingulate,2347.0,600.0,3.129,0.947,0.116,0.026,9.0,0.9
72000089,lh_rostralmiddlefrontal,20839.0,6664.0,2.674,0.668,0.133,0.037,133.0,15.1
72000089,lh_superiorfrontal,27472.0,7061.0,3.209,0.65,0.129,0.033,119.0,12.0
72000089,lh_superiorparietal,19468.0,6931.0,2.384,0.644,0.119,0.025,112.0,10.8
72000089,lh_superiortemporal,12316.0,3934.0,2.784,0.613,0.101,0.02,56.0,4.8
72000089,lh_supramarginal,14095.0,4364.0,2.712,0.688,0.128,0.031,84.0,6.8
72000089,lh_frontalpole,1402.0,267.0,3.451,0.871,0.164,0.043,6.0,0.5
72000089,lh_temporalpole,3269.0,520.0,4.054,0.688,0.162,0.045,11.0,1.2
72000089,lh_transversetemporal,1290.0,426.0,2.674,0.418,0.096,0.021,6.0,0.4
72000089,lh_insula,7668.0,1987.0,3.481,0.885,0.099,0.023,24.0,2.6
72000089,rh_bankssts,1951.0,693.0,2.86,0.424,0.095,0.016,6.0,0.7
72000089,rh_caudalanteriorcingulate,2092.0,551.0,2.786,0.941,0.109,0.022,8.0,0.8
72000089,rh_caudalmiddlefrontal,5525.0,1836.0,2.6,0.687,0.137,0.036,40.0,4.3
72000089,rh_cuneus,4765.0,1658.0,2.324,0.647,0.15,0.035,35.0,3.5
72000089,rh_entorhinal,1755.0,298.0,3.732,0.695,0.119,0.034,4.0,0.5
72000089,rh_fusiform,12065.0,3377.0,3.023,0.68,0.126,0.028,59.0,5.4
72000089,rh_inferiorparietal,18351.0,5215.0,2.745,0.719,0.129,0.029,106.0,9.0
72000089,rh_inferiortemporal,14522.0,3720.0,2.959,0.814,0.112,0.025,63.0,5.1
72000089,rh_isthmuscingulate,2936.0,868.0,2.592,0.932,0.113,0.025,14.0,1.1
72000089,rh_lateraloccipital,13694.0,4818.0,2.354,0.623,0.138,0.034,98.0,9.4
72000089,rh_lateralorbitofrontal,8835.0,2774.0,2.973,0.764,0.133,0.035,45.0,6.1
72000089,rh_lingual,8883.0,3208.0,2.391,0.684,0.152,0.035,68.0,6.7
72000089,rh_medialorbitofrontal,7922.0,2337.0,2.908,0.84,0.132,0.037,44.0,4.8
72000089,rh_middletemporal,12439.0,3346.0,2.93,0.676,0.104,0.02,46.0,3.9
72000089,rh_parahippocampal,1747.0,559.0,2.701,0.623,0.083,0.017,5.0,0.6
72000089,rh_paracentral,4262.0,1315.0,2.801,0.569,0.11,0.026,16.0,1.7
72000089,rh_parsopercularis,4850.0,1414.0,2.825,0.573,0.102,0.02,21.0,1.5
72000089,rh_parsorbitalis,3998.0,952.0,3.119,0.694,0.151,0.041,24.0,1.8
72000089,rh_parstriangularis,6544.0,1877.0,2.834,0.688,0.129,0.03,34.0,3.1
72000089,rh_pericalcarine,2449.0,1451.0,1.838,0.437,0.119,0.025,20.0,2.2
72000089,rh_postcentral,9790.0,4085.0,2.073,0.674,0.106,0.024,63.0,5.3
72000089,rh_posteriorcingulate,3339.0,1041.0,2.636,0.949,0.118,0.028,19.0,1.9
72000089,rh_precentral,14420.0,4690.0,2.607,0.622,0.105,0.021,58.0,5.8
72000089,rh_precuneus,14667.0,4729.0,2.74,0.615,0.12,0.025,77.0,7.0
72000089,rh_rostralanteriorcingulate,1620.0,373.0,3.398,0.801,0.113,0.028,4.0,0.7
72000089,rh_rostralmiddlefrontal,21516.0,6213.0,2.79,0.68,0.135,0.032,131.0,12.2
72000089,rh_superiorfrontal,26413.0,6512.0,3.224,0.801,0.121,0.03,103.0,10.6
